User Text	URL	Number of Hits	Number of Misses
busyb	https://www.google.com/search?q=busy+board&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?q=busy+bees+childcare&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zMrIqCzILs8xYLRSNagwSjQ2SkxLSTU2MDNLMTQztzKoSLS0SDQxs0hMMjdKMrcwtPASTSotrlRISk0tVihOTixKyi_KL03PAAB88Bf-&q=busy+bees+scarborough&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwTcrNMzdg9OJNKi2uVCjIyMzJLCgoBgBoLAiM&q=busy+philipps&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?q=busy+bodies&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsSY83TEkyMGC0UjWoMEo0NkpKTjRPszA3MDM2MbYyqEhLTUs1tjBITjJJtTQ0MUvx4k0qLa5USEpNVUhJzckEAH8cE5w&q=busy+bee+deli&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?q=busy+at+work&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?q=busy+book&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?q=busy+books+australia&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?q=busy+board+australia&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busyb	https://www.google.com/search?q=busyness&oq=busyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy+bees&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyUkrNk3LMmC0UjWoMEo0NkpKTDE0MTIxM001NrUyqLAwN7BIMksxTjY2TTIzTkr2EkwqLa5USEpNVSjISCzKTUyuBADWxRVG&q=busy+bee+pharmacy&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy+board&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy+bees+childcare&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zMrIqCzILs8xYLRSNagwSjQ2SkxLSTU2MDNLMTQztzKoSLS0SDQxs0hMMjdKMrcwtPASTSotrlRISk0tVihOTixKyi_KL03PAAB88Bf-&q=busy+bees+scarborough&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwTcrNMzdg9OJNKi2uVCjIyMzJLCgoBgBoLAiM&q=busy+philipps&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy+bodies&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsSY83TEkyMGC0UjWoMEo0NkpKTjRPszA3MDM2MbYyqEhLTUs1tjBITjJJtTQ0MUvx4k0qLa5USEpNVUhJzckEAH8cE5w&q=busy+bee+deli&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy+at+work&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy+book&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy+books+australia&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busy+board+australia&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybo	https://www.google.com/search?q=busyness&oq=busybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	1	0
busybox	https://www.google.com/search?q=busy&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busy+bees&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyUkrNk3LMmC0UjWoMEo0NkpKTDE0MTIxM001NrUyqLAwN7BIMksxTjY2TTIzTkr2EkwqLa5USEpNVSjISCzKTUyuBADWxRVG&q=busy+bee+pharmacy&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busy+board&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busy+bees+childcare&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zMrIqCzILs8xYLRSNagwSjQ2SkxLSTU2MDNLMTQztzKoSLS0SDQxs0hMMjdKMrcwtPASTSotrlRISk0tVihOTixKyi_KL03PAAB88Bf-&q=busy+bees+scarborough&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwTcrNMzdg9OJNKi2uVCjIyMzJLCgoBgBoLAiM&q=busy+philipps&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busy+bodies&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsSY83TEkyMGC0UjWoMEo0NkpKTjRPszA3MDM2MbYyqEhLTUs1tjBITjJJtTQ0MUvx4k0qLa5USEpNVUhJzckEAH8cE5w&q=busy+bee+deli&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busy+at+work&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busy+book&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busy+books+australia&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busy+board+australia&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busyness&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+magisk&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+apk&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+shark+tank&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+android&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+github&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+linux&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+pro+apk&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+httpd&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+wget&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+init&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+ssh&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+shell&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busyboxx&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
busybox	https://www.google.com/search?q=busybox+reboot&oq=busybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
t	https://www.google.com/search?q=t&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
t	https://m.apkpure.com/busybox/stericson.busybox/download	0	1
t	https://github.com/topjohnwu/Magisk/releases	0	1
t	https://github.com/meefik/busybox/releases/tag/1.34.1	0	1
t	https://www.google.com/search?q=translate&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
t	https://www.google.com/search?q=translate+english+to+spanish&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
t	https://www.google.com/search?q=translate+spanish+to+english&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
to	https://www.google.com/search?q=to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
to	https://www.google.com/search?q=translate&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
to	https://www.google.com/search?q=translate+english+to+spanish&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
to	https://www.google.com/search?q=translate+spanish+to+english&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
to	https://github.com/topjohnwu/Magisk/releases	0	1
to	https://m.apkpure.com/busybox/stericson.busybox/download	0	1
to	https://github.com/meefik/busybox/releases/tag/1.34.1	0	1
to	https://www.google.com/search?q=tom+brady&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
to	https://www.google.com/search?q=tom+cruise&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
to	https://www.google.com/search?q=tom+cruise+movies&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=tom+brady&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=tom+cruise&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=tom+cruise+movies&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://github.com/topjohnwu/Magisk/releases	0	1
toy	https://m.apkpure.com/busybox/stericson.busybox/download	0	1
toy	https://github.com/meefik/busybox/releases/tag/1.34.1	0	1
toy	https://www.google.com/search?q=toyota&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toyota+highlander&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toyota+highlander+2023&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zLC0KCsoNsg1YLRSNagwSjQ2SkyzSEsyTzEAAkMrgwoLS8uUNIskI3MjU2ODFHNLL7aS_Mqk_AoAGl8RfQ&q=toybox&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toybox+linux&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?gs_ssp=eJzj4tDP1Tcwz00yU2A0YHRg8GIrya_ML0kEADzLBcw&q=toyota&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDazMLAssUw3YPTiLMmvVEjKSSwuAQBeBAej&q=toy+blast&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toymate&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toyworld&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toyota+corolla&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwyipPzlNgNGB0YPDiLMmvLFYoUigtBgBdMQdB&q=toys+r+us&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toyota+86&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TC_OLTEzzkkzYLRSNagwSjQ2SkpJNE4xNUpKM0i1tDKosEwzMLFIS0pOTk40Nku0TPQSKsmvzE0sSVVITszLy8xLL8nPAwA7lxeh&q=toymate+cannington&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toyota+hilux&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyzPJTjYuMmC0UjWoMEo0NkpMSTRPTUwyNLRINbUyqDAztTBJNjFNMks0AIoZJXvxleRX5pckKpQn5qUnFiUCAKIPFIA&q=toyota+wangara&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toy	https://www.google.com/search?q=toyota+prado&oq=toy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zLC0KCsoNsg1YLRSNagwSjQ2SkyzSEsyTzEAAkMrgwoLS8uUNIskI3MjU2ODFHNLL7aS_Mqk_AoAGl8RfQ&q=toybox&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toybox+linux&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?gs_ssp=eJzj4tDP1Tcwz00yU2A0YHRg8GIrya_ML0kEADzLBcw&q=toyota&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDazMLAssUw3YPTiLMmvVEjKSSwuAQBeBAej&q=toy+blast&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toymate&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toyworld&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toyota+corolla&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwyipPzlNgNGB0YPDiLMmvLFYoUigtBgBdMQdB&q=toys+r+us&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toyota+86&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TC_OLTEzzkkzYLRSNagwSjQ2SkpJNE4xNUpKM0i1tDKosEwzMLFIS0pOTk40Nku0TPQSKsmvzE0sSVVITszLy8xLL8nPAwA7lxeh&q=toymate+cannington&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toyota+hilux&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyzPJTjYuMmC0UjWoMEo0NkpMSTRPTUwyNLRINbUyqDAztTBJNjFNMks0AIoZJXvxleRX5pckKpQn5qUnFiUCAKIPFIA&q=toyota+wangara&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toyota+prado&oq=toyb&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toyb	https://www.google.com/search?q=toyota+highlander&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zLC0KCsoNsg1YLRSNagwSjQ2SkyzSEsyTzEAAkMrgwoLS8uUNIskI3MjU2ODFHNLL7aS_Mqk_AoAGl8RfQ&q=toybox&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toybox+linux&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?gs_ssp=eJzj4tDP1Tcwz00yU2A0YHRg8GIrya_ML0kEADzLBcw&q=toyota&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDazMLAssUw3YPTiLMmvVEjKSSwuAQBeBAej&q=toy+blast&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toymate&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toyworld&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toyota+corolla&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwyipPzlNgNGB0YPDiLMmvLFYoUigtBgBdMQdB&q=toys+r+us&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toyota+86&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TC_OLTEzzkkzYLRSNagwSjQ2SkpJNE4xNUpKM0i1tDKosEwzMLFIS0pOTk40Nku0TPQSKsmvzE0sSVVITszLy8xLL8nPAwA7lxeh&q=toymate+cannington&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toyota+hilux&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyzPJTjYuMmC0UjWoMEo0NkpMSTRPTUwyNLRINbUyqDAztTBJNjFNMks0AIoZJXvxleRX5pckKpQn5qUnFiUCAKIPFIA&q=toyota+wangara&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toyota+prado&oq=toybo&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybo	https://www.google.com/search?q=toyota+highlander&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toybox&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zLC0KCsoNsg1YLRSNagwSjQ2SkyzSEsyTzEAAkMrgwoLS8uUNIskI3MjU2ODFHNLL7aS_Mqk_AoAGl8RfQ&q=toybox&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toybox+linux&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?gs_ssp=eJzj4tDP1Tcwz00yU2A0YHRg8GIrya_ML0kEADzLBcw&q=toyota&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDazMLAssUw3YPTiLMmvVEjKSSwuAQBeBAej&q=toy+blast&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toymate&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toyworld&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toyota+corolla&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwyipPzlNgNGB0YPDiLMmvLFYoUigtBgBdMQdB&q=toys+r+us&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toyota+86&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TC_OLTEzzkkzYLRSNagwSjQ2SkpJNE4xNUpKM0i1tDKosEwzMLFIS0pOTk40Nku0TPQSKsmvzE0sSVVITszLy8xLL8nPAwA7lxeh&q=toymate+cannington&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toyota+hilux&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyzPJTjYuMmC0UjWoMEo0NkpMSTRPTUwyNLRINbUyqDAztTBJNjFNMks0AIoZJXvxleRX5pckKpQn5qUnFiUCAKIPFIA&q=toyota+wangara&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toyota+prado&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox	https://www.google.com/search?q=toyota+kluger&oq=toybox&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?q=toybox&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zLC0KCsoNsg1YLRSNagwSjQ2SkyzSEsyTzEAAkMrgwoLS8uUNIskI3MjU2ODFHNLL7aS_Mqk_AoAGl8RfQ&q=toybox&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?q=toybox+linux&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?gs_ssp=eJzj4tDP1Tcwz00yU2A0YHRg8GIrya_ML0kEADzLBcw&q=toyota&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDazMLAssUw3YPTiLMmvVEjKSSwuAQBeBAej&q=toy+blast&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?q=toymate&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?q=toyworld&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?q=toyota+corolla&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwyipPzlNgNGB0YPDiLMmvLFYoUigtBgBdMQdB&q=toys+r+us&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?q=toyota+86&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TC_OLTEzzkkzYLRSNagwSjQ2SkpJNE4xNUpKM0i1tDKosEwzMLFIS0pOTk40Nku0TPQSKsmvzE0sSVVITszLy8xLL8nPAwA7lxeh&q=toymate+cannington&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
toybox 	https://www.google.com/search?q=toyota+hilux&oq=toybox+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
