Type	Name	Permission	Granted?	Flag
package	com.google.android.gm	com.android.vending.BILLING	true	0
package	com.google.android.gm	android.permission.READ_EXTERNAL_STORAGE	false	2300
package	com.google.android.gm	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.gm	android.permission.REQUEST_PASSWORD_COMPLEXITY	true	0
package	com.google.android.gm	android.permission.READ_PHONE_STATE	false	300
package	com.google.android.gm	android.permission.USE_FULL_SCREEN_INTENT	true	0
package	com.google.android.gm	android.permission.CALL_PHONE	false	300
package	com.google.android.gm	android.permission.READ_MEDIA_IMAGES	false	300
package	com.google.android.gm	com.google.android.gm.permission.READ_GMAIL	true	0
package	com.google.android.gm	android.permission.WRITE_CONTACTS	true	320
package	com.google.android.gm	com.google.android.gm.email.permission.ACCESS_PROVIDER	true	0
package	com.google.android.gm	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.gm	android.permission.CAMERA	false	300
package	com.google.android.gm	android.permission.WRITE_CALENDAR	true	320
package	com.google.android.gm	android.permission.READ_MEDIA_AUDIO	false	300
package	com.google.android.gm	android.permission.READ_MEDIA_VIDEO	false	300
package	com.google.android.gm	android.permission.READ_SYNC_STATS	true	0
package	com.google.android.gm	android.permission.MANAGE_OWN_CALLS	true	0
package	com.google.android.gm	android.permission.READ_SYNC_SETTINGS	true	0
package	com.google.android.gm	android.permission.WRITE_EXTERNAL_STORAGE	false	2300
package	com.google.android.gm	android.permission.VIBRATE	true	0
package	com.google.android.gm	com.google.android.gm.email.permission.READ_ATTACHMENT	true	0
package	com.google.android.gm	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.gm	com.google.android.gm.email.permission.GET_WIDGET_UPDATE	true	0
package	com.google.android.gm	com.android.launcher.permission.INSTALL_SHORTCUT	true	0
package	com.google.android.gm	android.permission.RECORD_AUDIO	false	300
package	com.google.android.gm	com.google.android.gms.permission.AD_ID	true	0
package	com.google.android.gm	com.google.android.gms.permission.REQUEST_SCREEN_LOCK_COMPLEXITY	true	0
package	com.google.android.gm	android.permission.WAKE_LOCK	true	0
package	com.google.android.gm	android.permission.READ_CONTACTS	true	320
package	com.google.android.gm	com.google.android.calendar.permission.READ_OOBE	true	0
package	com.google.android.carrier	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true	0
package	com.google.android.carrier	com.android.permission.INSTALL_EXISTING_PACKAGES	true	0
package	com.google.android.carrier	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true	0
package	com.google.android.carrier	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.carrier	android.permission.INTERNET	true	0
package	com.google.android.carrier	com.google.android.carrier.permission.WRITE_VENDOR_CONFIG	true	0
package	com.google.android.carrier	android.permission.READ_EXTERNAL_STORAGE	false	2100
package	com.google.android.carrier	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.carrier	android.permission.WRITE_APN_SETTINGS	true	0
package	com.google.android.carrier	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.carrier	android.permission.INTERACT_ACROSS_USERS	true	0
package	com.google.android.carrier	android.permission.WRITE_EXTERNAL_STORAGE	false	2100
package	com.google.android.carrier	android.permission.MODIFY_PHONE_STATE	true	0
package	com.google.android.carrier	android.permission.WAKE_LOCK	true	0
package	com.google.android.apps.security.securityhub	android.permission.READ_SYSTEM_UPDATE_INFO	true	0
package	com.google.android.apps.security.securityhub	android.permission.READ_SAFETY_CENTER_STATUS	true	0
package	com.google.android.apps.security.securityhub	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.apps.security.securityhub	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.apps.security.securityhub	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.apps.security.securityhub	android.permission.INTERNET	true	0
package	com.google.android.apps.security.securityhub	android.permission.READ_EXTERNAL_STORAGE	false	2180
package	com.google.android.apps.security.securityhub	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.apps.security.securityhub	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.apps.security.securityhub	android.permission.INTERACT_ACROSS_USERS	true	0
package	com.google.android.apps.security.securityhub	android.permission.START_ACTIVITIES_FROM_BACKGROUND	true	0
package	com.google.android.apps.security.securityhub	android.permission.WRITE_EXTERNAL_STORAGE	false	2100
package	com.google.android.apps.security.securityhub	android.permission.USE_BIOMETRIC	true	0
package	com.google.android.apps.security.securityhub	android.permission.WAKE_LOCK	true	0
package	com.google.android.turboadapter	android.permission.BATTERY_STATS	true	0
package	com.google.android.turboadapter	android.permission.DUMP	true	0
package	com.google.android.turboadapter	android.permission.READ_DEVICE_CONFIG	true	0
package	com.google.android.permissioncontroller	android.permission.POST_NOTIFICATIONS	true	30
package	com.google.android.permissioncontroller	android.permission.KILL_UID	true	0
package	com.google.android.permissioncontroller	android.permission.MODIFY_AUDIO_ROUTING	true	0
package	com.google.android.permissioncontroller	android.permission.GET_APP_OPS_STATS	true	0
package	com.google.android.permissioncontroller	android.permission.READ_SAFETY_CENTER_STATUS	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_ONE_TIME_PERMISSION_SESSIONS	true	0
package	com.google.android.permissioncontroller	android.permission.START_TASKS_FROM_RECENTS	true	0
package	com.google.android.permissioncontroller	android.permission.ACCESS_SHARED_LIBRARIES	true	0
package	com.google.android.permissioncontroller	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true	0
package	com.google.android.permissioncontroller	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_ROLE_HOLDERS	true	0
package	com.google.android.permissioncontroller	android.permission.SEND_SAFETY_CENTER_UPDATE	true	0
package	com.google.android.permissioncontroller	android.permission.ACCESS_INSTANT_APPS	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_SAFETY_CENTER	true	0
package	com.google.android.permissioncontroller	android.permission.APPROVE_INCIDENT_REPORTS	true	0
package	com.google.android.permissioncontroller	android.permission.INTERACT_ACROSS_USERS_FULL	true	0
package	com.google.android.permissioncontroller	android.permission.PACKAGE_USAGE_STATS	true	0
package	com.google.android.permissioncontroller	android.permission.WRITE_SECURE_SETTINGS	true	0
package	com.google.android.permissioncontroller	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.permissioncontroller	android.permission.REQUEST_INCIDENT_REPORT_APPROVAL	true	0
package	com.google.android.permissioncontroller	android.permission.OBSERVE_SENSOR_PRIVACY	true	0
package	com.google.android.permissioncontroller	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true	0
package	com.google.android.permissioncontroller	android.permission.OBSERVE_ROLE_HOLDERS	true	0
package	com.google.android.permissioncontroller	android.permission.SYSTEM_APPLICATION_OVERLAY	true	0
package	com.google.android.permissioncontroller	android.permission.REVOKE_RUNTIME_PERMISSIONS	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_USERS	true	0
package	com.google.android.permissioncontroller	android.permission.SET_PREFERRED_APPLICATIONS	true	0
package	com.google.android.permissioncontroller	com.android.permissioncontroller.permission.MANAGE_ROLES_FROM_CONTROLLER	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_APP_OPS_RESTRICTIONS	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_SENSOR_PRIVACY	true	0
package	com.google.android.permissioncontroller	com.android.permissioncontroller.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
package	com.google.android.permissioncontroller	android.permission.REQUEST_DELETE_PACKAGES	true	0
package	com.google.android.permissioncontroller	android.permission.GRANT_RUNTIME_PERMISSIONS	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_NOTIFICATION_LISTENERS	true	0
package	com.google.android.permissioncontroller	android.permission.START_VIEW_PERMISSION_USAGE	true	0
package	com.google.android.permissioncontroller	android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_APP_HIBERNATION	true	0
package	com.google.android.permissioncontroller	android.permission.WHITELIST_RESTRICTED_PERMISSIONS	true	0
package	com.google.android.permissioncontroller	android.permission.MANAGE_APP_OPS_MODES	true	0
package	com.google.android.permissioncontroller	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.google.android.permissioncontroller	android.permission.READ_DEVICE_CONFIG	true	0
package	com.google.android.permissioncontroller	android.permission.SET_UNRESTRICTED_KEEP_CLEAR_AREAS	true	0
package	com.google.android.permissioncontroller	android.permission.UPDATE_APP_OPS_STATS	true	0
package	com.google.android.permissioncontroller	android.permission.OBSERVE_GRANT_REVOKE_PERMISSIONS	true	0
package	com.google.android.permissioncontroller	android.permission.OPEN_ACCESSIBILITY_DETAILS_SETTINGS	true	0
package	com.google.android.permissioncontroller	android.permission.ADJUST_RUNTIME_PERMISSIONS_POLICY	true	0
package	com.google.android.setupwizard	android.permission.WRITE_SETTINGS	true	0
package	com.google.android.setupwizard	android.permission.POST_NOTIFICATIONS	true	30
package	com.google.android.setupwizard	android.permission.ACCESS_FINE_LOCATION	true	20
package	com.google.android.setupwizard	android.permission.USE_CREDENTIALS	true	0
package	com.google.android.setupwizard	android.permission.NOTIFICATION_DURING_SETUP	true	0
package	com.google.android.setupwizard	android.permission.PROVISION_DEMO_DEVICE	true	0
package	com.google.android.setupwizard	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.setupwizard	android.permission.READ_WIFI_CREDENTIAL	true	0
package	com.google.android.setupwizard	android.permission.MANAGE_ACCOUNTS	true	0
package	com.google.android.setupwizard	android.permission.SHUTDOWN	true	0
package	com.google.android.setupwizard	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true	0
package	com.google.android.setupwizard	android.permission.NFC	true	0
package	com.google.android.setupwizard	com.google.android.apps.now.OPT_IN_WIZARD	true	0
package	com.google.android.setupwizard	android.permission.CHANGE_NETWORK_STATE	true	0
package	com.google.android.setupwizard	android.permission.MASTER_CLEAR	true	0
package	com.google.android.setupwizard	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.setupwizard	android.permission.WRITE_SYNC_SETTINGS	true	0
package	com.google.android.setupwizard	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.setupwizard	com.google.android.googleapps.permission.GOOGLE_AUTH	true	0
package	com.google.android.setupwizard	android.permission.PEERS_MAC_ADDRESS	true	0
package	com.google.android.setupwizard	android.permission.NEARBY_WIFI_DEVICES	true	20
package	com.google.android.setupwizard	com.google.android.providers.settings.permission.READ_GSETTINGS	true	0
package	com.google.android.setupwizard	android.permission.SET_TIME_ZONE	true	0
package	com.google.android.setupwizard	android.permission.READ_PROFILE	true	0
package	com.google.android.setupwizard	android.permission.SET_INITIAL_LOCK	true	0
package	com.google.android.setupwizard	com.android.vending.setup.PLAY_SETUP_SERVICE	true	0
package	com.google.android.setupwizard	android.permission.AUTHENTICATE_ACCOUNTS	true	0
package	com.google.android.setupwizard	android.permission.INTERNET	true	0
package	com.google.android.setupwizard	com.android.vending.setup.PLAY_PROGRESS_BIND	true	0
package	com.google.android.setupwizard	android.permission.MANAGE_FINGERPRINT	true	0
package	com.google.android.setupwizard	com.google.android.setupwizard.SETUP_BTS	true	0
package	com.google.android.setupwizard	com.google.android.setupwizard.SETUP	true	0
package	com.google.android.setupwizard	android.permission.PERFORM_CDMA_PROVISIONING	true	0
package	com.google.android.setupwizard	android.permission.MANAGE_ACCESSIBILITY	true	0
package	com.google.android.setupwizard	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.setupwizard	android.permission.MANAGE_USB	true	0
package	com.google.android.setupwizard	android.permission.WRITE_PROFILE	true	0
package	com.google.android.setupwizard	android.permission.WRITE_SECURE_SETTINGS	true	0
package	com.google.android.setupwizard	com.android.vending.TOS_ACKED	true	0
package	com.google.android.setupwizard	android.permission.ACCESS_COARSE_LOCATION	true	20
package	com.google.android.setupwizard	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.setupwizard	android.permission.UPDATE_LOCK_TASK_PACKAGES	true	0
package	com.google.android.setupwizard	android.permission.CALL_PHONE	true	20
package	com.google.android.setupwizard	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true	0
package	com.google.android.setupwizard	android.permission.WRITE_CONTACTS	true	20
package	com.google.android.setupwizard	android.permission.SET_TIME	true	0
package	com.google.android.setupwizard	android.permission.WRITE_APN_SETTINGS	true	0
package	com.google.android.setupwizard	com.google.android.providers.settings.permission.WRITE_GSETTINGS	true	0
package	com.google.android.setupwizard	android.permission.CHANGE_WIFI_STATE	true	0
package	com.google.android.setupwizard	android.permission.MODIFY_DAY_NIGHT_MODE	true	0
package	com.google.android.setupwizard	android.permission.NETWORK_SETUP_WIZARD	true	0
package	com.google.android.setupwizard	android.permission.MANAGE_USERS	true	0
package	com.google.android.setupwizard	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.setupwizard	android.permission.DISABLE_KEYGUARD	true	0
package	com.google.android.setupwizard	android.permission.BACKUP	true	0
package	com.google.android.setupwizard	android.permission.CAMERA	true	20
package	com.google.android.setupwizard	android.permission.CHANGE_CONFIGURATION	true	0
package	com.google.android.setupwizard	android.permission.LOCAL_MAC_ADDRESS	true	0
package	com.google.android.setupwizard	com.google.android.setupwizard.PARTNER_SETUP	true	0
package	com.google.android.setupwizard	android.permission.INTERACT_ACROSS_USERS	true	0
package	com.google.android.setupwizard	com.google.android.setupwizard.SETUP_COMPAT_SERVICE	true	0
package	com.google.android.setupwizard	com.google.android.setupwizard.READ_DEVICE_ORIGIN_FIRST_PARTY	true	0
package	com.google.android.setupwizard	android.permission.REQUEST_NETWORK_SCORES	true	0
package	com.google.android.setupwizard	android.permission.REBOOT	true	0
package	com.google.android.setupwizard	android.permission.USE_COLORIZED_NOTIFICATIONS	true	0
package	com.google.android.setupwizard	android.permission.CONNECTIVITY_INTERNAL	true	0
package	com.google.android.setupwizard	android.permission.START_ACTIVITIES_FROM_BACKGROUND	true	0
package	com.google.android.setupwizard	android.permission.OVERRIDE_WIFI_CONFIG	true	0
package	com.google.android.setupwizard	android.permission.INVOKE_CARRIER_SETUP	true	0
package	com.google.android.setupwizard	android.permission.DISPATCH_PROVISIONING_MESSAGE	true	0
package	com.google.android.setupwizard	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.setupwizard	android.permission.USE_BIOMETRIC	true	0
package	com.google.android.setupwizard	android.permission.MODIFY_PHONE_STATE	true	0
package	com.google.android.setupwizard	android.permission.STATUS_BAR	true	0
package	com.google.android.setupwizard	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.google.android.setupwizard	android.permission.READ_DEVICE_CONFIG	true	0
package	com.google.android.setupwizard	android.permission.MODIFY_SETTINGS_OVERRIDEABLE_BY_RESTORE	true	0
package	com.google.android.setupwizard	android.permission.WAKE_LOCK	true	0
package	com.google.android.setupwizard	android.permission.READ_CONTACTS	true	20
package	com.google.android.setupwizard	android.permission.ACCESS_BACKGROUND_LOCATION	true	3020
package	com.google.android.setupwizard	com.google.android.setupwizard.SETUP_PROGRESS_SERVICE	true	0
package	com.android.sharedstoragebackup	android.permission.MANAGE_EXTERNAL_STORAGE	true	0
package	com.android.sharedstoragebackup	android.permission.WRITE_MEDIA_STORAGE	true	0
package	com.android.sharedstoragebackup	android.permission.READ_EXTERNAL_STORAGE	true	30b0
package	com.android.sharedstoragebackup	android.permission.WRITE_EXTERNAL_STORAGE	true	3030
package	com.verizon.services	android.permission.POST_NOTIFICATIONS	false	100
package	com.google.android.euicc	com.android.permission.INSTALL_EXISTING_PACKAGES	true	0
package	com.google.android.euicc	android.permission.POST_NOTIFICATIONS	true	20
package	com.google.android.euicc	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.euicc	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true	0
package	com.google.android.euicc	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.euicc	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.euicc	android.permission.INTERNET	true	0
package	com.google.android.euicc	android.permission.WRITE_EMBEDDED_SUBSCRIPTIONS	true	0
package	com.google.android.euicc	android.permission.WRITE_SECURE_SETTINGS	true	0
package	com.google.android.euicc	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.euicc	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.euicc	android.permission.CAMERA	false	100
package	com.google.android.euicc	com.google.android.setupwizard.SETUP_COMPAT_SERVICE	true	0
package	com.google.android.euicc	android.permission.REBOOT	true	0
package	com.google.android.euicc	com.google.android.euicc.permission.INTERNAL_BROADCAST	true	0
package	com.google.android.euicc	com.google.android.permission.USE_GRIL	true	0
package	com.google.android.euicc	android.permission.START_ACTIVITIES_FROM_BACKGROUND	true	0
package	com.google.android.euicc	android.permission.VIBRATE	true	0
package	com.google.android.euicc	android.permission.START_FOREGROUND_SERVICES_FROM_BACKGROUND	true	0
package	com.google.android.euicc	android.permission.MODIFY_PHONE_STATE	true	0
package	com.google.android.euicc	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.android.printspooler	android.permission.POST_NOTIFICATIONS	true	30
package	com.android.printspooler	android.permission.ACCESS_FINE_LOCATION	true	30
package	com.android.printspooler	com.android.printspooler.permission.ACCESS_ALL_PRINT_JOBS	true	0
package	com.android.printspooler	android.permission.READ_PRINT_SERVICES	true	0
package	com.android.printspooler	android.permission.READ_PRINT_SERVICE_RECOMMENDATIONS	true	0
package	com.android.printspooler	android.permission.ACCESS_COARSE_LOCATION	true	30
package	com.android.printspooler	android.permission.START_PRINT_SERVICE_CONFIG_ACTIVITY	true	0
package	com.android.printspooler	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.android.printspooler	android.permission.WAKE_LOCK	true	0
package	com.android.hotwordenrollment.okgoogle	com.android.hotwordenrollment.okgoogle.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
package	com.android.hotwordenrollment.okgoogle	android.permission.FOREGROUND_SERVICE	true	0
package	com.android.hotwordenrollment.okgoogle	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.android.hotwordenrollment.okgoogle	android.permission.KEYPHRASE_ENROLLMENT_APPLICATION	true	0
package	com.android.hotwordenrollment.okgoogle	android.permission.INTERACT_ACROSS_USERS	true	0
package	com.android.hotwordenrollment.okgoogle	android.permission.WAKE_LOCK	true	0
package	com.android.sdm.plugins.diagmon	android.permission.READ_PRECISE_PHONE_STATE	true	0
package	com.android.sdm.plugins.diagmon	android.permission.ACCESS_COARSE_LOCATION	false	100
package	com.android.sdm.plugins.diagmon	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.android.sdm.plugins.diagmon	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.android.sdm.plugins.diagmon	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.as.oss	android.permission.POST_NOTIFICATIONS	false	100
package	com.google.android.as.oss	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.as.oss	android.permission.INTERNET	true	0
package	com.google.android.as.oss	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.as.oss	android.permission.READ_DEVICE_CONFIG	true	0
package	com.google.android.apps.wellbeing	android.permission.REAL_GET_TASKS	true	0
package	com.google.android.apps.wellbeing	android.permission.START_CROSS_PROFILE_ACTIVITIES	true	8000
package	com.google.android.apps.wellbeing	android.permission.READ_WALLPAPER_INTERNAL	true	0
package	com.google.android.apps.wellbeing	android.permission.CONTROL_DISPLAY_COLOR_TRANSFORMS	true	0
package	com.google.android.apps.wellbeing	android.permission.POST_NOTIFICATIONS	true	8100
package	com.google.android.apps.wellbeing	android.permission.ACCESS_FINE_LOCATION	false	100
package	com.google.android.apps.wellbeing	android.permission.ACCESS_NOTIFICATION_POLICY	true	0
package	com.google.android.apps.wellbeing	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.apps.wellbeing	android.permission.START_TASKS_FROM_RECENTS	true	0
package	com.google.android.apps.wellbeing	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.apps.wellbeing	android.permission.LAUNCH_MULTI_PANE_SETTINGS_DEEP_LINK	true	0
package	com.google.android.apps.wellbeing	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.apps.wellbeing	android.permission.CONTROL_DISPLAY_SATURATION	true	0
package	com.google.android.apps.wellbeing	android.permission.INTERNET	true	0
package	com.google.android.apps.wellbeing	android.permission.READ_EXTERNAL_STORAGE	false	2180
package	com.google.android.apps.wellbeing	android.permission.ACCESS_INSTANT_APPS	true	8000
package	com.google.android.apps.wellbeing	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.apps.wellbeing	android.permission.PACKAGE_USAGE_STATS	true	0
package	com.google.android.apps.wellbeing	android.permission.WRITE_SECURE_SETTINGS	true	0
package	com.google.android.apps.wellbeing	android.permission.ACCESS_COARSE_LOCATION	false	180
package	com.google.android.apps.wellbeing	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true	0
package	com.google.android.apps.wellbeing	android.permission.SYSTEM_APPLICATION_OVERLAY	true	8000
package	com.google.android.apps.wellbeing	android.permission.MODIFY_DAY_NIGHT_MODE	true	0
package	com.google.android.apps.wellbeing	android.permission.OBSERVE_APP_USAGE	true	0
package	com.google.android.apps.wellbeing	android.permission.SET_WALLPAPER_COMPONENT	true	0
package	com.google.android.apps.wellbeing	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.apps.wellbeing	android.permission.SET_WALLPAPER	true	0
package	com.google.android.apps.wellbeing	com.google.android.gms.permission.ACTIVITY_RECOGNITION	true	0
package	com.google.android.apps.wellbeing	android.permission.READ_DREAM_STATE	true	0
package	com.google.android.apps.wellbeing	android.permission.WRITE_DREAM_STATE	true	0
package	com.google.android.apps.wellbeing	android.permission.SCHEDULE_EXACT_ALARM	true	0
package	com.google.android.apps.wellbeing	android.permission.SUSPEND_APPS	true	8000
package	com.google.android.apps.wellbeing	android.permission.MODIFY_QUIET_MODE	true	0
package	com.google.android.apps.wellbeing	android.permission.START_ACTIVITIES_FROM_BACKGROUND	true	0
package	com.google.android.apps.wellbeing	android.permission.SET_WALLPAPER_DIM_AMOUNT	true	0
package	com.google.android.apps.wellbeing	android.permission.WRITE_EXTERNAL_STORAGE	false	2100
package	com.google.android.apps.wellbeing	android.permission.VIBRATE	true	0
package	com.google.android.apps.wellbeing	com.google.android.deskclock.permission.RECEIVE_ALERT_BROADCASTS	true	0
package	com.google.android.apps.wellbeing	android.permission.ACTIVITY_RECOGNITION	false	100
package	com.google.android.apps.wellbeing	android.permission.MODIFY_PHONE_STATE	true	0
package	com.google.android.apps.wellbeing	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.google.android.apps.wellbeing	android.permission.WAKE_LOCK	true	0
package	com.google.android.apps.wellbeing	android.permission.ACCESS_BACKGROUND_LOCATION	false	2100
package	com.google.android.apps.wellbeing	android.permission.ACCESS_AMBIENT_CONTEXT_EVENT	true	8000
package	com.google.android.dialer	android.permission.WRITE_SETTINGS	true	0
package	com.google.android.dialer	android.permission.POST_NOTIFICATIONS	true	320
package	com.google.android.dialer	android.permission.LOCATION_BYPASS	true	0
package	com.google.android.dialer	android.permission.READ_CALL_LOG	true	3320
package	com.google.android.dialer	android.permission.ACCESS_FINE_LOCATION	false	300
package	com.google.android.dialer	android.permission.USE_CREDENTIALS	true	0
package	com.google.android.dialer	android.permission.MODIFY_AUDIO_SETTINGS	true	0
package	com.google.android.dialer	android.permission.ACCESS_NOTIFICATION_POLICY	true	0
package	com.google.android.dialer	android.permission.MODIFY_AUDIO_ROUTING	true	0
package	com.google.android.dialer	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.dialer	android.permission.MANAGE_ACCOUNTS	true	0
package	com.google.android.dialer	android.permission.NFC	true	0
package	com.google.android.dialer	android.permission.READ_PHONE_NUMBERS	false	300
package	com.google.android.dialer	android.permission.CHANGE_NETWORK_STATE	true	0
package	com.google.android.dialer	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.dialer	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.dialer	android.permission.HIGH_SAMPLING_RATE_SENSORS	true	0
package	com.google.android.dialer	android.permission.RECEIVE_SMS	true	3320
package	com.google.android.dialer	android.permission.ACCESS_RCS_USER_CAPABILITY_EXCHANGE	true	8000
package	com.google.android.dialer	android.permission.BLUETOOTH_CONNECT	false	300
package	com.google.android.dialer	android.permission.READ_PROFILE	true	0
package	com.google.android.dialer	com.android.voicemail.permission.READ_VOICEMAIL	true	0
package	com.google.android.dialer	android.permission.INTERNET	true	0
package	com.google.android.dialer	android.permission.READ_EXTERNAL_STORAGE	false	2380
package	com.google.android.dialer	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.dialer	android.permission.STOP_APP_SWITCHES	true	0
package	com.google.android.dialer	android.permission.CAPTURE_VOICE_COMMUNICATION_OUTPUT	true	0
package	com.google.android.dialer	android.permission.GET_ACCOUNTS_PRIVILEGED	true	0
package	com.google.android.dialer	android.permission.WRITE_SECURE_SETTINGS	true	0
package	com.google.android.dialer	android.permission.CAPTURE_AUDIO_OUTPUT	true	0
package	com.google.android.dialer	android.permission.ACCESS_COARSE_LOCATION	false	300
package	com.google.android.dialer	android.permission.READ_PHONE_STATE	true	320
package	com.google.android.dialer	android.permission.USE_FULL_SCREEN_INTENT	true	0
package	com.google.android.dialer	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.dialer	android.permission.SEND_SMS	true	3320
package	com.google.android.dialer	android.permission.CALL_PHONE	true	320
package	com.google.android.dialer	android.permission.WRITE_CONTACTS	true	320
package	com.google.android.dialer	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.dialer	android.permission.CAMERA	true	320
package	com.google.android.dialer	android.permission.INTERACT_ACROSS_USERS	true	0
package	com.google.android.dialer	android.permission.WRITE_CALL_LOG	true	3320
package	com.google.android.dialer	android.permission.CONNECTIVITY_USE_RESTRICTED_NETWORKS	true	0
package	com.google.android.dialer	android.permission.READ_SYNC_SETTINGS	true	0
package	com.google.android.dialer	android.permission.GET_ACCOUNTS	true	320
package	com.google.android.dialer	android.permission.WRITE_EXTERNAL_STORAGE	false	2300
package	com.google.android.dialer	android.permission.VIBRATE	true	0
package	com.google.android.dialer	com.android.voicemail.permission.WRITE_VOICEMAIL	true	0
package	com.google.android.dialer	android.permission.ALLOW_ANY_CODEC_FOR_PLAYBACK	true	0
package	com.google.android.dialer	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.dialer	com.google.android.apps.tycho#com.google.android.ims.providers.ACCESS_DATA	true	0
package	com.google.android.dialer	android.permission.CONTROL_INCALL_EXPERIENCE	true	0
package	com.google.android.dialer	android.permission.MODIFY_PHONE_STATE	true	0
package	com.google.android.dialer	com.android.launcher.permission.INSTALL_SHORTCUT	true	0
package	com.google.android.dialer	android.permission.STATUS_BAR	true	0
package	com.google.android.dialer	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.google.android.dialer	android.permission.RECORD_AUDIO	true	320
package	com.google.android.dialer	android.permission.WAKE_LOCK	true	0
package	com.google.android.dialer	android.permission.READ_CONTACTS	true	320
package	com.google.android.dialer	com.android.voicemail.permission.ADD_VOICEMAIL	true	320
package	com.android.bips	android.permission.POST_NOTIFICATIONS	true	30
package	com.android.bips	android.permission.NEARBY_WIFI_DEVICES	false	100
package	com.android.bips	android.permission.READ_PRINT_SERVICES	true	0
package	com.android.bips	android.permission.CHANGE_WIFI_MULTICAST_STATE	true	0
package	com.android.bips	android.permission.INTERNET	true	0
